Epoch,Example,AutoencodedExample,Accuracy
4,{-9.0}*{-7.0}/operation_cooldown*{13.0}-{-14.0}/{0.0}<{-12.0}*{-8.0}+pair_number_of_alternative_machines-{5.0}-pair_number_of_alternative_machines*job_time_alive-{3.0}<{14.0}*{2.0}+{8.0}EOS,job_lateness_penalty{-12.5}{1.5}{0.5}job_earliness_penalty{7.5}{-11.0}{3.0}{-15.0}{-9.0}{-3.5}{-7.5}{11.0}job_delivery_relaxation{-10.5}{-14.0}{15.0}warehouse_utilization_rate{8.5}){-3.0}pair_number_of_alternative_operationsjob_remaining_work_to_complete{15.0}{0.0}{1.5}pair_expected_processing_time{-9.5}{4.5}{14.0}{13.0}operation_work_required,0.0
5,{-9.0}*{-7.0}/operation_cooldown*{13.0}-{-14.0}/{0.0}<{-12.0}*{-8.0}+pair_number_of_alternative_machines-{5.0}-pair_number_of_alternative_machines*job_time_alive-{3.0}<{14.0}*{2.0}+{8.0}EOS,job_lateness_penaltymachine_cooldown{1.5}{0.5}job_earliness_penalty+{-11.0}{10.5}{-15.0}{-4.0}{-3.5}{-7.5}{11.0}{11.0}{-10.5}job_remaining_work_to_complete{8.0}warehouse_utilization_rate{8.5}){-3.0}pair_number_of_alternative_operations-{11.5}{0.0}+{5.0}{-2.5}{4.5}{14.0}{-7.5}operation_work_required,0.0
4,{-9.0}+machine_capacity>{-13.0}-{6.0}<{14.0}+{3.0}-{5.0}/{2.0}/{1.0}*{7.0}-{-12.0}+{-12.0}+operation_windup*{8.0}<{3.0}>pair_number_of_alternative_machinesEOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}job_time_alive+{-11.0}{8.0}{12.5}operation_windup{-3.5}{-7.5}{11.0}{-1.5}{10.0}{-5.5}{6.5}warehouse_utilization_rate{8.5}){7.5}{-1.5}job_remaining_work_to_complete{13.5}{7.0}{11.0}{-12.0}{-9.5}{4.5}{12.5}{-7.5}{-8.0},0.0
5,{-9.0}+machine_capacity>{-13.0}-{6.0}<{14.0}+{3.0}-{5.0}/{2.0}/{1.0}*{7.0}-{-12.0}+{-12.0}+operation_windup*{8.0}<{3.0}>pair_number_of_alternative_machinesEOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}job_time_alive+{-11.0}{8.0}{3.0}{-6.5}{-3.5}{-7.5}{11.0}{-7.5}{2.0}{-5.5}{6.5}{-14.0}{8.5})job_earliness_penaltypair_number_of_alternative_operations{-14.0}{13.5}{0.0}{11.0}{-9.0}{-9.5}{4.5}{12.5}{13.0}{-8.0},0.03125
4,{-9.0}+pair_expected_work_power+pair_number_of_alternative_machines<{12.0}/{14.0}/{-8.0}+{-5.0}/machine_current_breakdown_rate+machine_capacity-{-6.0}+pair_expected_processing_time+machine_capacity-{12.0}+machine_current_breakdown_rate+{4.0}<{0.0}EOS,job_lateness_penalty{-12.5}{-3.5}NULL-{7.5}{-11.0}{8.0}{-15.0}operation_windup{-3.5}{-10.5}{11.0}{13.5}{-4.0}{5.5}{6.5}warehouse_utilization_rate{-8.5}{-2.5}{7.5}{-1.5}job_remaining_work_to_complete{9.5}{0.0}{1.5}{-12.0}{-0.5}{3.0}{14.0}{14.5}{-6.0},0.0
5,{-9.0}+pair_expected_work_power+pair_number_of_alternative_machines<{12.0}/{14.0}/{-8.0}+{-5.0}/machine_current_breakdown_rate+machine_capacity-{-6.0}+pair_expected_processing_time+machine_capacity-{12.0}+machine_current_breakdown_rate+{4.0}<{0.0}EOS,job_lateness_penaltymachine_cooldown{-3.5}machine_cooldown{-13.5}{-12.5}{-11.0}machine_cooldown{-15.0}operation_windup{-3.5}{-10.5}{11.0}{-3.5}{8.0}{5.5}{6.5}warehouse_utilization_rate{-8.5}{-2.5}{7.5}{-1.5}job_remaining_work_to_complete{11.5}{0.0}{1.5}{0.5}{6.0}{3.0}{14.0}{-7.5}operation_work_required,0.0
4,{-9.0}>{2.0}/{8.0}/{9.0}>{7.0}>{11.0}>{-13.0}+machine_replacement_cooldown/{-4.0}+{8.0}-{-1.0}*{8.0}/{2.0}>{13.0}+operation_windup/{-6.0}EOS,job_lateness_penalty{-12.5}{1.5}NULL{-13.5}{13.5}{-11.0}{11.5}{-15.0}{-9.0}{-3.5}{-7.5}{11.0}job_delivery_relaxation{10.0}{-5.5}{15.0}warehouse_utilization_rate{8.5}){7.5}{-4.5}job_remaining_work_to_complete{13.5}{-13.0}{3.5}{-12.0}{-9.5}{3.0}{14.0}{-14.0}{-6.0},0.0
5,{-9.0}>{2.0}/{8.0}/{9.0}>{7.0}>{11.0}>{-13.0}+machine_replacement_cooldown/{-4.0}+{8.0}-{-1.0}*{8.0}/{2.0}>{13.0}+operation_windup/{-6.0}EOS,job_lateness_penaltymachine_cooldown{1.5}{0.5}{-10.5}+{-11.0}({3.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations{-3.0}{-6.0}job_remaining_work_to_complete{15.0}-{8.5}{-2.5}{7.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}-{-12.0}{-7.5}{3.0}job_remaining_work_to_complete{-14.0}{-8.0},0.0
4,{0.0}*job_time_alive*{-2.0}<pair_number_of_alternative_machines>{-7.0}/{-10.0}*job_relative_deadline+{-8.0}*machine_cooldown-machine_current_breakdown_rate*pair_expected_work_power>{10.0}>{-1.0}+{2.0}*{9.0}<pair_expected_processing_timeEOS,job_lateness_penalty{-9.0}{-9.5}NULL{-13.5}pair_number_of_alternative_machines{-11.0}{-11.0}{-15.0}{-9.0}{-3.5}{-7.5}{11.0}{13.5}{-10.5}{2.0}{14.5}warehouse_utilization_rate{4.0}{-2.5}{-9.5}{-1.5}{7.0}{-14.0}{0.0}{1.5}{-12.0}{-9.5}{3.0}{12.0}{-7.5}operation_work_required,0.0
5,{0.0}*job_time_alive*{-2.0}<pair_number_of_alternative_machines>{-7.0}/{-10.0}*job_relative_deadline+{-8.0}*machine_cooldown-machine_current_breakdown_rate*pair_expected_work_power>{10.0}>{-1.0}+{2.0}*{9.0}<pair_expected_processing_timeEOS,job_lateness_penaltymachine_cooldown{-11.0}{4.5}{-10.5}pair_number_of_alternative_machines{-11.0}machine_cooldown{10.0}{-6.5}{-3.5}{-7.5}{11.0}{-1.5}{-10.5}job_remaining_work_to_complete{14.5}{-14.0}{4.0}{-2.5}{-0.5}{10.5}{7.0}{13.5}{0.0}{1.5}{5.0}{-9.5}{3.0}{12.0}{-7.5}{-12.5},0.0
4,{0.0}*{-13.0}+{-7.0}-{-5.0}-{13.0}/{1.0}<{11.0}/{1.0}+{-1.0}<{-14.0}/pair_number_of_alternative_operations-machine_replacement_cooldown>{-10.0}/{0.0}>{5.0}+{-7.0}EOS,job_lateness_penalty{-4.5}{5.0}{0.5}-{13.5}{-11.0}{10.5}{10.0}{-4.0}{-3.5}{-7.5}{11.0}/{10.0}{-5.5}{14.5}warehouse_utilization_rate{8.5}){1.0}job_relative_deadlinejob_remaining_work_to_complete{-14.0}{0.0}{1.5}{5.0}{-9.5}job_remaining_work_to_complete{12.0}{-7.5}warehouse_utilization_rate,0.0625
5,{0.0}*{-13.0}+{-7.0}-{-5.0}-{13.0}/{1.0}<{11.0}/{1.0}+{-1.0}<{-14.0}/pair_number_of_alternative_operations-machine_replacement_cooldown>{-10.0}/{0.0}>{5.0}+{-7.0}EOS,job_lateness_penalty{-4.5}{5.0}{4.5}-{13.5}{-11.0}{10.5}{12.5}{-4.0}{-3.5}{-7.5}job_remaining_number_of_operations/{2.0}{10.0}{14.5}warehouse_utilization_rate{8.5}){1.0}pair_number_of_alternative_operations-{-14.0}{0.0}{1.5}{-9.0}{-7.5}job_remaining_work_to_complete{12.0}{-7.5}warehouse_utilization_rate,0.03125
4,{0.0}*{13.0}*{11.0}+{0.0}/{9.0}+{-12.0}*{-3.0}>{5.0}-machine_capacity/{-14.0}+{15.0}<job_earliness_penalty/{-9.0}<{-8.0}-{-1.0}-operation_work_requiredEOS,job_lateness_penalty{-12.5}{6.0}NULL{-11.0}pair_number_of_alternative_machines{-11.0}{-11.0}{10.0}operation_windup{-3.5}{-7.5}{11.0}{-15.0}{10.0}{5.5}{15.0}warehouse_utilization_rate{4.0}{-2.5}{-9.5}{-3.5}job_remaining_work_to_complete{15.0}{0.0}{1.5}{5.0}{0.0}{4.5}{14.0}pair_expected_work_poweroperation_work_required,0.0
5,{0.0}*{13.0}*{11.0}+{0.0}/{9.0}+{-12.0}*{-3.0}>{5.0}-machine_capacity/{-14.0}+{15.0}<job_earliness_penalty/{-9.0}<{-8.0}-{-1.0}-operation_work_requiredEOS,job_lateness_penalty{-1.0}{6.0}machine_cooldown{-11.0}pair_number_of_alternative_machines{-11.0}{-11.0}{10.0}operation_windup{-3.5}{-7.5}{11.0}{-15.0}{2.0}{5.5}{15.0}-{4.0}{-2.5}{-0.5}{-3.5}job_remaining_work_to_complete{15.0}{0.0}{1.5}{5.0}{-2.5}{4.5}{14.0}pair_expected_work_poweroperation_work_required,0.0
4,{0.0}+pair_number_of_alternative_machines+{14.0}-{-13.0}+{9.0}*pair_expected_processing_time<{-6.0}*{1.0}<{8.0}/{-14.0}<{-14.0}+job_remaining_work_to_complete+{-8.0}+pair_expected_processing_time<{13.0}+{11.0}EOS,job_lateness_penaltymachine_cooldown{1.5}{-3.0}{-9.5}{9.5}{-11.0}machine_cooldown{12.5}operation_windup{-3.5}{-10.5}{11.0}{-3.5}{-4.0}{2.0}{14.5}warehouse_utilization_rate{8.5}){-9.5}job_relative_deadlinejob_remaining_work_to_complete{11.5}{0.0}{1.5}{6.0}{-9.5}{4.5}{14.0}{13.0}operation_work_required,0.03125
5,{0.0}+pair_number_of_alternative_machines+{14.0}-{-13.0}+{9.0}*pair_expected_processing_time<{-6.0}*{1.0}<{8.0}/{-14.0}<{-14.0}+job_remaining_work_to_complete+{-8.0}+pair_expected_processing_time<{13.0}+{11.0}EOS,job_lateness_penaltymachine_cooldown{1.5}{-3.0}{-9.5}{13.5}{-11.0}machine_cooldown{12.5}operation_windup{-3.5}{-10.5}job_remaining_number_of_operations{-3.5}{-4.0}{12.5}{6.5}{-14.0}{8.5}){-9.5}{-5.5}job_remaining_work_to_complete{11.5}{0.0}){-9.0}{-2.5}{4.5}{12.5}{13.0}{-8.0},0.03125
4,{0.0}+{-14.0}*{-13.0}+{-7.0}>pair_number_of_alternative_machines/job_lateness_penalty/{-4.0}/{-13.0}*pair_number_of_alternative_machines/operation_work_required>{-9.0}*machine_cooldown+{-11.0}-machine_capacity*{10.0}+{9.0}EOS,job_lateness_penaltymachine_cooldown{1.5}machine_cooldown{-13.5}{13.5}{-11.0}{-11.0}{-15.0}{-6.5}{-3.5}{-7.5}{11.0}job_delivery_relaxation{10.0}{-9.0}pair_number_of_alternative_operationswarehouse_utilization_rate{4.0}){-0.5}{10.5}job_remaining_work_to_complete{13.5}{0.0}{1.5}{4.0}{-9.5}{4.5}{14.0}{-7.5}operation_work_required,0.0
5,{0.0}+{-14.0}*{-13.0}+{-7.0}>pair_number_of_alternative_machines/job_lateness_penalty/{-4.0}/{-13.0}*pair_number_of_alternative_machines/operation_work_required>{-9.0}*machine_cooldown+{-11.0}-machine_capacity*{10.0}+{9.0}EOS,job_lateness_penaltymachine_cooldown{1.5}machine_cooldown{-9.5}{13.5}{-11.0}{-11.0}{3.0}{-6.5}{-3.5}{-7.5}{11.0}{-3.5}{8.0}job_remaining_work_to_completepair_number_of_alternative_operations{-14.0}{4.0}{-2.5}{-0.5}{10.5}job_remaining_work_to_complete{13.5}{0.0}{1.5}{-9.0}{-7.5}{3.0}{14.0}{-7.5}{-8.0},0.0
4,{0.0}-pair_number_of_alternative_machines>{9.0}-operation_work_required*machine_cooldown-{-7.0}/{14.0}/{-11.0}+{-11.0}*{3.0}>machine_capacity*{12.0}<{12.0}*job_time_alive/{-12.0}*machine_cooldownEOS,job_lateness_penaltymachine_cooldown{-9.5}machine_cooldownjob_time_alive{13.5}{-11.0}{11.5}{3.0}operation_windup{-3.5}{-7.5}{11.0}{-1.5}{8.0}{2.0}{14.5}warehouse_utilization_rate{4.0}){7.5}{-1.5}job_remaining_work_to_complete{-14.0}pair_expected_processing_time{1.5}{5.0}{-7.5}{4.5}{14.0}{-7.5}operation_work_required,0.0
5,{0.0}-pair_number_of_alternative_machines>{9.0}-operation_work_required*machine_cooldown-{-7.0}/{14.0}/{-11.0}+{-11.0}*{3.0}>machine_capacity*{12.0}<{12.0}*job_time_alive/{-12.0}*machine_cooldownEOS,job_lateness_penaltymachine_cooldownNULLmachine_cooldown{-9.5}{13.5}{-11.0}job_time_alive{3.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations/{8.0}{2.0}{14.5}-{10.0}){7.5}pair_number_of_alternative_operations{-14.0}{-7.0}pair_expected_processing_time{11.0}{-9.0}{-7.5}{4.5}{14.0}{-7.5}{-8.0},0.03125
4,{0.0}/{-1.0}>operation_cooldown+job_delivery_relaxation<{14.0}-machine_current_breakdown_rate>{10.0}/{-4.0}<{-8.0}-{-7.0}+{7.0}>machine_current_breakdown_rate-job_relative_deadline-machine_replacement_cooldown>{-5.0}<{-4.0}EOS,job_lateness_penalty{-12.5}{6.0}NULL-{13.5}{-11.0}{-11.0}{-15.0}{-4.0}{-3.5}{-7.5}{11.0}{-1.5}{10.0}{-7.0}{6.5}warehouse_utilization_rate{10.0}){-11.5}job_relative_deadlinejob_remaining_work_to_complete{13.5}{7.0}{11.0}{-12.0}{-9.5}job_relative_deadline{14.0}{-7.5}operation_work_required,0.0
5,{0.0}/{-1.0}>operation_cooldown+job_delivery_relaxation<{14.0}-machine_current_breakdown_rate>{10.0}/{-4.0}<{-8.0}-{-7.0}+{7.0}>machine_current_breakdown_rate-job_relative_deadline-machine_replacement_cooldown>{-5.0}<{-4.0}EOS,job_lateness_penalty{-4.5}{6.0}NULL{-10.5}{13.5}{-11.0}{-11.0}{3.0}{-4.0}{-3.5}{-7.5}{11.0}{-1.5}{10.0}{-7.0}{6.5}warehouse_utilization_rate{10.0}){-11.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{14.0}{11.0}{5.0}{-7.5}job_relative_deadline{14.0}{-7.5}operation_work_required,0.0
4,{0.0}/{-14.0}+{0.0}/{6.0}+pair_number_of_alternative_machines+job_delivery_relaxation*pair_number_of_alternative_machines-{-12.0}+{3.0}<warehouse_utilization_rate-{-8.0}*{12.0}>operation_windup-{-11.0}-{-3.0}+{14.0}EOS,job_lateness_penaltymachine_cooldown{6.0}machine_cooldownjob_time_alive{13.5}{-11.0}{-11.0}{-15.0}{7.5}{-3.0}{-7.5}{11.0}{-7.5}{-10.5}{-5.5}machine_replacement_cooldownwarehouse_utilization_rate{4.0}){-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete<{0.0}{3.5}{5.0}{-9.5}machine_current_breakdown_rate{-14.5}{-7.5}{-7.5},0.0
5,{0.0}/{-14.0}+{0.0}/{6.0}+pair_number_of_alternative_machines+job_delivery_relaxation*pair_number_of_alternative_machines-{-12.0}+{3.0}<warehouse_utilization_rate-{-8.0}*{12.0}>operation_windup-{-11.0}-{-3.0}+{14.0}EOS,job_lateness_penaltymachine_cooldown{6.0}machine_cooldownjob_time_alive+{-11.0}job_time_alive{-15.0}{7.5}{-3.0}{-7.5}{11.0}/{-15.0}{-12.5}{8.0}{-14.0}{4.0}){-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete<{0.0}{11.0}{5.0}{-2.5}machine_current_breakdown_rate{14.0}{-14.0}{-8.5},0.0
4,{0.0}<{15.0}<{-1.0}+machine_replacement_cooldown-job_delivery_relaxation/{5.0}<job_delivery_relaxation/{-1.0}-{-13.0}/{-11.0}*{4.0}+{-1.0}*{8.0}<{-8.0}+{8.0}<{-4.0}EOS,job_lateness_penalty{-12.5}{6.0}NULL-{9.5}{-11.0}{-11.0}{-15.0}{-9.0}{-3.5}{-7.5}{11.0}/{-4.0}{2.0}{15.0}warehouse_utilization_rate{3.5}){-10.0}*job_remaining_work_to_complete{15.0}pair_expected_processing_time{1.5}{-9.0}{-9.5}{4.5}{12.0}{-7.5}{-9.5},0.03125
5,{0.0}<{15.0}<{-1.0}+machine_replacement_cooldown-job_delivery_relaxation/{5.0}<job_delivery_relaxation/{-1.0}-{-13.0}/{-11.0}*{4.0}+{-1.0}*{8.0}<{-8.0}+{8.0}<{-4.0}EOS,job_lateness_penalty{-4.5}{6.0}{0.5}{7.5}{4.0}{-11.0}{-11.0}{-15.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations/{-4.0}{-7.0}{15.0}warehouse_utilization_rate{3.5})pair_expected_processing_timepair_number_of_alternative_operations{-14.0}{15.0}{0.0}{1.5}{-9.0}{-10.5}{4.5}{12.0}{-14.0}warehouse_utilization_rate,0.03125
4,{0.0}>{-13.0}-{1.0}>{-11.0}*job_relative_deadline+{3.0}-{-9.0}-warehouse_utilization_rate>{3.0}-{-9.0}>{7.0}/{-9.0}+{8.0}-{8.0}<{-13.0}+{-10.0}EOS,job_lateness_penaltymachine_cooldown{6.0}machine_cooldown-{13.5}{-11.0}{3.0}{-15.0}{-9.0}{-3.5}{-7.5}{11.0}{13.5}{10.0}{-5.5}machine_replacement_cooldown{-14.0}{8.5})pair_expected_processing_time*job_remaining_work_to_completejob_remaining_number_of_operations{0.0}{3.5}{-9.0}{-7.5}{4.5}{14.0}{-14.0}{-8.5},0.03125
5,{0.0}>{-13.0}-{1.0}>{-11.0}*job_relative_deadline+{3.0}-{-9.0}-warehouse_utilization_rate>{3.0}-{-9.0}>{7.0}/{-9.0}+{8.0}-{8.0}<{-13.0}+{-10.0}EOS,job_lateness_penaltymachine_cooldown{6.0}machine_cooldownoperation_work_required+{-11.0}job_time_alive{3.0}{-4.0}{-3.5}{-7.5}{11.0}/{8.0}{-5.5}{15.0}{-14.0}{10.0}{3.0}pair_expected_processing_time{-5.5}job_remaining_work_to_complete{13.5}{0.0}{3.5}{-9.0}{-7.5}{4.5}{14.0}{-8.0}{-8.0},0.03125
4,{1.0}*{10.0}-job_delivery_relaxation<{-11.0}-pair_number_of_alternative_operations-{-1.0}-job_lateness_penalty-{12.0}-warehouse_utilization_rate<{5.0}/{-7.0}*pair_number_of_alternative_machines<machine_cooldown<{-5.0}/{0.0}+{-4.0}EOS,job_lateness_penaltymachine_cooldown{5.0}NULLjob_delivery_relaxation{13.5}{-11.0}{3.0}{-15.0}{-9.0}{-3.0}*{11.0}{-1.5}{-11.0}{-5.5}{15.0}machine_capacity{4.0}){1.0}job_relative_deadlinejob_remaining_work_to_complete{15.0}{-13.0}{1.5}{5.0}{-9.5}{-7.5}{14.0}{-7.5}{-8.5},0.0625
5,{1.0}*{10.0}-job_delivery_relaxation<{-11.0}-pair_number_of_alternative_operations-{-1.0}-job_lateness_penalty-{12.0}-warehouse_utilization_rate<{5.0}/{-7.0}*pair_number_of_alternative_machines<machine_cooldown<{-5.0}/{0.0}+{-4.0}EOS,job_lateness_penaltymachine_cooldownNULL{4.5}job_delivery_relaxation{13.5}{-11.0}{3.0}{-15.0}{-6.5}{-3.5}*{11.0}{-7.5}{-11.0}{-5.5}{15.0}machine_capacity{8.5}){-0.5}*{-14.0}{15.0}{0.0}{1.5}{-9.0}{-9.5}{-7.5}{14.0}{-1.5}{-8.5},0.09375
4,{1.0}+{-6.0}*{5.0}>{9.0}<{-11.0}+{-15.0}*{0.0}+{5.0}<{2.0}<{5.0}>{6.0}*pair_number_of_alternative_operations-job_earliness_penalty/{-10.0}<{0.0}>{-8.0}EOS,job_lateness_penaltymachine_cooldown{6.0}{0.5}job_time_alive{13.5}{-11.0}{3.0}{3.0}{-9.0}{-3.5}*{11.0}/{-10.5}{-5.5}{15.0}warehouse_utilization_rate{8.5}){-11.5}pair_number_of_alternative_operationsjob_remaining_work_to_completejob_remaining_number_of_operations{0.0}{3.5}operation_windup{-7.5}{4.5}{-9.5}{-14.0}{-8.5},0.03125
5,{1.0}+{-6.0}*{5.0}>{9.0}<{-11.0}+{-15.0}*{0.0}+{5.0}<{2.0}<{5.0}>{6.0}*pair_number_of_alternative_operations-job_earliness_penalty/{-10.0}<{0.0}>{-8.0}EOS,job_lateness_penaltymachine_cooldownpair_number_of_alternative_machines{0.5}{-10.5}{13.5}{-0.5}job_time_alive{3.0}{-6.5}{-3.5}+job_remaining_number_of_operationsoperation_windup{-10.5}{-5.5}pair_number_of_alternative_operations{-14.0}{8.5}){-11.5}pair_number_of_alternative_operations{7.0}{-7.0}{0.0}{11.0}{-9.0}{-7.5}<job_remaining_work_to_complete{-14.0}{-8.5},0.0
4,{1.0}+{-7.0}+{-1.0}/{11.0}*{11.0}>{-5.0}/{-14.0}-{-5.0}/{-9.0}-{-13.0}+{-15.0}+job_remaining_number_of_operations*{10.0}*{8.0}+{-9.0}/machine_current_breakdown_rateEOS,job_lateness_penalty{3.5}{5.0}{0.5}){9.5}{12.5}{3.0}{11.5}operation_windup{-3.5}{-7.5}{11.0}/{-4.0}{-3.0}{6.5}machine_cooldown{4.0})operation_work_required*pair_number_of_alternative_operations<job_remaining_number_of_operations{11.0}{-12.0}{-13.5}{-13.5}{12.5}{-14.0}{-8.5},0.0
5,{1.0}+{-7.0}+{-1.0}/{11.0}*{11.0}>{-5.0}/{-14.0}-{-5.0}/{-9.0}-{-13.0}+{-15.0}+job_remaining_number_of_operations*{10.0}*{8.0}+{-9.0}/machine_current_breakdown_rateEOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}){13.5}{12.5}machine_current_breakdown_rate{12.5}{-6.5}{-15.0}+{10.5}/{-4.0}{1.0}{6.5}{-14.0}{4.0})operation_work_requiredmachine_replacement_cooldownjob_lateness_penalty{11.5}{14.0}{11.0}NULL{-2.5}{-13.5}{12.5}{-14.0}{-8.5},0.0
4,{1.0}-{-8.0}>{7.0}-{0.0}/{-13.0}/{-1.0}*{0.0}-{7.0}*pair_expected_work_power+{-1.0}/{-8.0}<{2.0}<job_earliness_penalty+job_lateness_penalty>{11.0}/{-14.0}EOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}job_time_alive{13.5}{-5.0}{10.5}{-15.0}{-6.5}{-3.0}{-7.5}{11.0}{13.5}{10.0}{-5.5}{6.5}operation_work_required{4.0}{3.0}{1.0}{-1.5}job_remaining_work_to_complete{-1.5}{0.0}{1.5}{5.0}{-9.5}{4.5}job_remaining_work_to_complete{-14.0}operation_work_required,0.03125
5,{1.0}-{-8.0}>{7.0}-{0.0}/{-13.0}/{-1.0}*{0.0}-{7.0}*pair_expected_work_power+{-1.0}/{-8.0}<{2.0}<job_earliness_penalty+job_lateness_penalty>{11.0}/{-14.0}EOS,job_lateness_penaltymachine_cooldownNULL{0.5}{-13.5}{13.5}{-5.0}{10.5}{3.0}{-6.5}{-15.0}{-7.5}{11.0}{-15.0}{10.0}{-9.0}{6.5}operation_work_required{4.0}{-2.5}pair_expected_processing_time{-7.5}job_remaining_work_to_complete{-1.5}{0.0}{1.5}{5.0}{-7.5}<job_remaining_work_to_complete{-14.0}operation_work_required,0.03125
4,{1.0}-{-9.0}<{4.0}<warehouse_utilization_rate-{-6.0}>pair_number_of_alternative_operations>job_remaining_number_of_operations+{-3.0}*warehouse_utilization_rate-{-14.0}+{6.0}<{-3.0}*{-8.0}*pair_number_of_alternative_machines>{9.0}>{-7.0}EOS,job_lateness_penaltymachine_cooldown{6.0}{0.5}{-13.5}{13.5}{12.5}{10.5}{3.0}operation_windup{-3.5}{-7.5}{11.0}{13.5}{-10.5}{-5.5}{15.0}{-14.0}{8.5}){1.0}*{7.0}{13.5}{0.0}{1.5}<{-7.5}machine_current_breakdown_rate{14.0}{-14.0}operation_work_required,0.0
5,{1.0}-{-9.0}<{4.0}<warehouse_utilization_rate-{-6.0}>pair_number_of_alternative_operations>job_remaining_number_of_operations+{-3.0}*warehouse_utilization_rate-{-14.0}+{6.0}<{-3.0}*{-8.0}*pair_number_of_alternative_machines>{9.0}>{-7.0}EOS,job_lateness_penaltymachine_cooldown{6.0}{0.5}{-13.5}pair_number_of_alternative_machineswarehouse_utilization_ratejob_time_alive{3.0}operation_windup{-3.5}{-7.5}job_remaining_number_of_operations/{-11.0}{-5.5}{15.0}{-14.0}{8.5}){7.5}*{7.0}{13.5}{0.5}{1.5}{5.0}{-7.5}<{12.5}{-1.5}{-8.0},0.0625
4,{1.0}/machine_current_breakdown_rate*{-9.0}-{1.0}*{-9.0}<{-10.0}*machine_replacement_cooldown+{-7.0}+{10.0}-{-14.0}-{-13.0}-{0.0}*{-13.0}/{5.0}+{0.0}-{5.0}EOS,job_lateness_penaltymachine_cooldown{-11.0}{0.5}){13.5}{-11.0}{-11.0}{10.0}{-9.0}{-3.5}{-7.5}{11.0}job_delivery_relaxation{13.5}{-5.5}machine_replacement_cooldownwarehouse_utilization_rate{4.0}){12.5}{-3.5}{-13.5}{11.5}{0.0}{1.5}<{-9.5}{4.5}{-9.5}{-14.0}warehouse_utilization_rate,0.0
5,{1.0}/machine_current_breakdown_rate*{-9.0}-{1.0}*{-9.0}<{-10.0}*machine_replacement_cooldown+{-7.0}+{10.0}-{-14.0}-{-13.0}-{0.0}*{-13.0}/{5.0}+{0.0}-{5.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{0.5})+{-11.0}{-11.0}{3.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations{-8.5}{8.0}{-8.0}{6.5}warehouse_utilization_rate{4.0}){12.5}pair_number_of_alternative_operations{7.0}{11.5}{0.0}{1.5}{-9.0}{-10.5}{4.5}{-9.5}{-14.0}{-8.0},0.0
4,{1.0}/machine_replacement_cooldown<{-14.0}+job_relative_deadline>job_earliness_penalty>machine_capacity-{1.0}+pair_expected_work_power/{3.0}<{-7.0}*{-5.0}-{1.0}>{-1.0}>{-8.0}*{-9.0}*{11.0}EOS,job_lateness_penalty{-9.0}{-11.0}NULL-{13.5}{-11.0}{-11.0}{-15.0}{-6.5}{-3.0}{-7.5}{11.0}/{-10.5}{5.5}{15.0}warehouse_utilization_rate{8.5}){-9.5}{-4.5}{7.0}{-14.0}{0.0}{1.5}{4.0}{-9.5}{3.0}{12.0}{-1.5}{-5.0},0.0
5,{1.0}/machine_replacement_cooldown<{-14.0}+job_relative_deadline>job_earliness_penalty>machine_capacity-{1.0}+pair_expected_work_power/{3.0}<{-7.0}*{-5.0}-{1.0}>{-1.0}>{-8.0}*{-9.0}*{11.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{0.5}{-10.5}{13.5}{-11.0}machine_cooldown{3.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations/{-10.5}{-7.0}{15.0}{-14.0}{8.5}){-0.5}{-4.5}{7.0}{-14.0}{0.0}{1.5}{-9.0}{-9.5}{3.0}{12.0}{-1.5}{-8.0},0.0
4,{1.0}/{5.0}*{-3.0}*{15.0}/{-3.0}<{-12.0}-{-10.0}+{13.0}>{-12.0}*{-4.0}*{-11.0}<{4.0}/{-12.0}-{-11.0}-{6.0}+{9.0}EOS,job_lateness_penalty{-9.0}{-11.0}{0.5}-{13.5}{-11.0}{10.5}{-15.0}{-6.5}{-3.5}{-7.5}{11.0}/{-10.5}{2.0}{14.5}warehouse_utilization_rate{4.0}{3.0}{-9.5}{-3.5}job_remaining_work_to_complete{-14.0}{0.0}{1.5}{-9.0}{-9.5}{4.5}{14.0}{-7.5}{-7.5},0.0
