Epoch,Example,AutoencodedExample,Accuracy
5,{0.0}/{-14.0}+{0.0}/{6.0}+pair_number_of_alternative_machines+job_delivery_relaxation*pair_number_of_alternative_machines-{-12.0}+{3.0}<warehouse_utilization_rate-{-8.0}*{12.0}>operation_windup-{-11.0}-{-3.0}+{14.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}machine_current_breakdown_rate{13.0}{10.5}{7.0}>{-3.0}{12.5}job_earliness_penalty{-6.0}machine_capacity{5.5}{-10.5}{-6.0}machine_cooldownjob_delivery_relaxation{-12.5}EOS{-12.0}{1.0}{-9.5}pair_number_of_alternative_operations{4.5}{6.5}{4.0}{-9.5}machine_cooldown{-4.0}{10.0}EOS,0.03125
4,{0.0}<{15.0}<{-1.0}+machine_replacement_cooldown-job_delivery_relaxation/{5.0}<job_delivery_relaxation/{-1.0}-{-13.0}/{-11.0}*{4.0}+{-1.0}*{8.0}<{-8.0}+{8.0}<{-4.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}job_earliness_penalty{-7.5}{6.0}{6.0}{12.5}{-9.5}{-6.0}{1.0}>operation_work_required{-6.0}machine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{-4.0}{10.0}{-15.0},0.0
5,{0.0}<{15.0}<{-1.0}+machine_replacement_cooldown-job_delivery_relaxation/{5.0}<job_delivery_relaxation/{-1.0}-{-13.0}/{-11.0}*{4.0}+{-1.0}*{8.0}<{-8.0}+{8.0}<{-4.0}EOS,>){8.0}{-5.0}{12.0}job_earliness_penalty{-7.5}{6.0}{6.0}{12.5}{-9.5}{7.0}{1.0}>operation_work_required{-6.0}machine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-11.5}{-4.0}>{-15.0},0.0
4,{0.0}>{-13.0}-{1.0}>{-11.0}*job_relative_deadline+{3.0}-{-9.0}-warehouse_utilization_rate>{3.0}-{-9.0}>{7.0}/{-9.0}+{8.0}-{8.0}<{-13.0}+{-10.0}EOS,pair_number_of_alternative_machines<{8.0}{-6.0}{12.0}job_earliness_penalty{-1.5}{6.0}{-7.0}{12.5}{5.5}operation_work_required{14.0}{5.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}job_earliness_penalty{-12.0}{1.0}{4.5}operation_work_required{-14.0}job_remaining_number_of_operations{4.0}{11.0}{-2.5}{10.5}{10.0}{10.0},0.0
5,{0.0}>{-13.0}-{1.0}>{-11.0}*job_relative_deadline+{3.0}-{-9.0}-warehouse_utilization_rate>{3.0}-{-9.0}>{7.0}/{-9.0}+{8.0}-{8.0}<{-13.0}+{-10.0}EOS,pair_number_of_alternative_machinespair_number_of_alternative_operations{8.0}{-6.0}{12.0}job_earliness_penalty{-2.0}{6.0}{-7.0}{-7.5}{14.5}operation_work_required{14.0}{5.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-15.0}job_earliness_penalty{-12.0}{1.0}{4.5}<{-14.0}{-1.5}{4.0}{-14.0}{-2.5}{10.5}{10.0}{4.0},0.0
4,{1.0}*{10.0}-job_delivery_relaxation<{-11.0}-pair_number_of_alternative_operations-{-1.0}-job_lateness_penalty-{12.0}-warehouse_utilization_rate<{5.0}/{-7.0}*pair_number_of_alternative_machines<machine_cooldown<{-5.0}/{0.0}+{-4.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}{6.5}{-4.5}<{-3.0}{12.5}{2.0}{4.5}{14.0}>job_earliness_penalty{-14.5}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_requiredoperation_cooldown{6.5}{3.0}pair_expected_processing_time{-2.5}{-4.0}{10.0}EOS,0.03125
5,{1.0}*{10.0}-job_delivery_relaxation<{-11.0}-pair_number_of_alternative_operations-{-1.0}-job_lateness_penalty-{12.0}-warehouse_utilization_rate<{5.0}/{-7.0}*pair_number_of_alternative_machines<machine_cooldown<{-5.0}/{0.0}+{-4.0}EOS,>{12.0}{8.0}{-5.0}{12.0}{6.5}{-4.5}job_remaining_work_to_complete{-3.0}{12.5}job_earliness_penalty{7.0}pair_number_of_alternative_operationsjob_earliness_penalty{14.5}{9.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{4.5}operation_work_requiredoperation_cooldown{6.5}{-3.0}{3.5}job_relative_deadline{-4.0}{10.0}EOS,0.03125
4,{1.0}+{-6.0}*{5.0}>{9.0}<{-11.0}+{-15.0}*{0.0}+{5.0}<{2.0}<{5.0}>{6.0}*pair_number_of_alternative_operations-job_earliness_penalty/{-10.0}<{0.0}>{-8.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}job_earliness_penaltyNULL<{-7.0}{12.5}job_earliness_penalty{-6.0}{7.0}{5.5}operation_work_required{-6.0}machine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{11.0}pair_number_of_alternative_operations{4.5}machine_capacity{3.0}{-9.5}{-2.5}{-4.0}{10.0}{10.0},0.03125
5,{1.0}+{-6.0}*{5.0}>{9.0}<{-11.0}+{-15.0}*{0.0}+{5.0}<{2.0}<{5.0}>{6.0}*pair_number_of_alternative_operations-job_earliness_penalty/{-10.0}<{0.0}>{-8.0}EOS,pair_number_of_alternative_machines{-0.5}{8.0}NULLjob_time_alivejob_earliness_penaltyNULL>{-3.0}{12.5}job_earliness_penalty{-6.0}{0.5}{5.5}operation_work_requiredoperation_cooldownmachine_cooldownNULL{-15.0}EOS{-12.0}{1.0}{11.0}pair_number_of_alternative_operations{4.5}machine_capacity{3.0}{-9.5}{-2.5}operation_work_required{10.0}{10.0},0.0
4,{1.0}+{-7.0}+{-1.0}/{11.0}*{11.0}>{-5.0}/{-14.0}-{-5.0}/{-9.0}-{-13.0}+{-15.0}+job_remaining_number_of_operations*{10.0}*{8.0}+{-9.0}/machine_current_breakdown_rateEOS,>{-6.5}{8.0}{-6.5}job_time_alive{-4.0}NULL{6.0}{-6.0}{12.5}{-1.0}operation_work_required{-3.0}machine_cooldown{1.5}{5.5}{5.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_required{3.5}{7.5}{-9.0}{6.0}{12.5}{10.5}{10.0}{-13.5},0.0
5,{1.0}+{-7.0}+{-1.0}/{11.0}*{11.0}>{-5.0}/{-14.0}-{-5.0}/{-9.0}-{-13.0}+{-15.0}+job_remaining_number_of_operations*{10.0}*{8.0}+{-9.0}/machine_current_breakdown_rateEOS,><{8.0}{-15.0}job_time_alivejob_earliness_penaltyNULL{6.0}{-6.0}{14.5}{0.5}operation_work_requiredpair_number_of_alternative_operations{-6.5}operation_work_required{5.5}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{14.0}{1.0}{6.5}operation_work_required{-14.0}{7.5}{-9.0}{6.0}machine_cooldown{10.5}{11.0}{-13.5},0.0
4,{1.0}-{-8.0}>{7.0}-{0.0}/{-13.0}/{-1.0}*{0.0}-{7.0}*pair_expected_work_power+{-1.0}/{-8.0}<{2.0}<job_earliness_penalty+job_lateness_penalty>{11.0}/{-14.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{-13.5}job_earliness_penalty{-4.5}{6.0}{-7.0}{12.5}job_earliness_penaltyoperation_work_required{14.0}{5.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{13.0}EOS{10.5}{1.0}{1.5}operation_work_required{-9.0}machine_capacity{3.0}{-14.0}{-2.5}{14.0}{10.0}{10.0},0.0
5,{1.0}-{-8.0}>{7.0}-{0.0}/{-13.0}/{-1.0}*{0.0}-{7.0}*pair_expected_work_power+{-1.0}/{-8.0}<{2.0}<job_earliness_penalty+job_lateness_penalty>{11.0}/{-14.0}EOS,pair_number_of_alternative_machines-{8.0}{-5.0}{-13.5}{10.5}{-4.5}{6.0}{-7.0}{12.5}job_earliness_penaltyoperation_work_required{14.0}{5.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-15.0}EOS{-12.0}{1.0}{1.5}operation_work_required{-14.0}machine_capacity{3.0}{-14.0}{-2.5}{14.0}{10.0}{4.0},0.03125
4,{1.0}-{-9.0}<{4.0}<warehouse_utilization_rate-{-6.0}>pair_number_of_alternative_operations>job_remaining_number_of_operations+{-3.0}*warehouse_utilization_rate-{-14.0}+{6.0}<{-3.0}*{-8.0}*pair_number_of_alternative_machines>{9.0}>{-7.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-14.5}{-3.0}{-4.0}{1.5}{6.0}{-7.0}{12.5}{-9.5}{-6.0}+>{7.0}{-6.0}machine_capacityNULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_time{7.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}{4.0},0.0
5,{1.0}-{-9.0}<{4.0}<warehouse_utilization_rate-{-6.0}>pair_number_of_alternative_operations>job_remaining_number_of_operations+{-3.0}*warehouse_utilization_rate-{-14.0}+{6.0}<{-3.0}*{-8.0}*pair_number_of_alternative_machines>{9.0}>{-7.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-14.5}{12.0}job_earliness_penalty{1.5}>{6.0}{12.5}{-9.5}{-6.0}{1.0}{5.5}{7.0}{-13.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}+{3.0}{-9.5}{12.5}operation_work_required{10.0}{4.0},0.0
4,{1.0}/machine_current_breakdown_rate*{-9.0}-{1.0}*{-9.0}<{-10.0}*machine_replacement_cooldown+{-7.0}+{10.0}-{-14.0}-{-13.0}-{0.0}*{-13.0}/{5.0}+{0.0}-{5.0}EOS,machine_cooldown){8.0}{-14.5}{12.0}{-4.0}{-7.5}{1.5}{6.0}{7.5}{5.5}{-7.0}machine_capacity{12.5}job_earliness_penalty{-6.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-11.5}{10.5}{10.0}{10.0},0.0
5,{1.0}/machine_current_breakdown_rate*{-9.0}-{1.0}*{-9.0}<{-10.0}*machine_replacement_cooldown+{-7.0}+{10.0}-{-14.0}-{-13.0}-{0.0}*{-13.0}/{5.0}+{0.0}-{5.0}EOS,machine_cooldown{7.5}{8.0}{-14.5}{12.0}{14.5}{-7.5}>{6.0}{7.5}job_earliness_penalty{-6.0}machine_capacity{12.5}operation_work_requiredoperation_cooldownmachine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{-11.0}operation_work_required{13.0}{-13.0}{-9.0}{-9.5}{-11.5}{10.5}>{10.0},0.0
4,{1.0}/machine_replacement_cooldown<{-14.0}+job_relative_deadline>job_earliness_penalty>machine_capacity-{1.0}+pair_expected_work_power/{3.0}<{-7.0}*{-5.0}-{1.0}>{-1.0}>{-8.0}*{-9.0}*{11.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}job_earliness_penalty{-4.5}>{6.0}{12.5}{4.0}{-6.0}{-3.0}{12.5}{-10.5}{-6.0}{-12.5}job_delivery_relaxation{-12.5}<{-12.0}{1.0}>operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{-15.0},0.03125
5,{1.0}/machine_replacement_cooldown<{-14.0}+job_relative_deadline>job_earliness_penalty>machine_capacity-{1.0}+pair_expected_work_power/{3.0}<{-7.0}*{-5.0}-{1.0}>{-1.0}>{-8.0}*{-9.0}*{11.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}job_earliness_penaltyNULL>{6.0}{12.5}{4.0}{-6.0}machine_capacity{12.5}operation_work_required{-13.0}machine_cooldownjob_delivery_relaxation{-12.5}{-9.0}{-12.0}{1.0}>operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}{-7.5},0.03125
4,{1.0}/{5.0}*{-3.0}*{15.0}/{-3.0}<{-12.0}-{-10.0}+{13.0}>{-12.0}*{-4.0}*{-11.0}<{4.0}/{-12.0}-{-11.0}-{6.0}+{9.0}EOS,machine_cooldown){8.0}{-6.0}{-13.5}job_earliness_penalty{-4.5}machine_replacement_cooldown{6.0}{7.5}{5.5}{-6.0}machine_capacity>operation_work_requiredoperation_cooldownmachine_cooldownpair_number_of_alternative_operations{-12.5}{12.5}{10.5}{1.0}{11.0}operation_work_required{3.5}{6.5}{3.0}{-9.5}{-2.5}{14.0}{10.0}{-15.0},0.0
5,{1.0}/{5.0}*{-3.0}*{15.0}/{-3.0}<{-12.0}-{-10.0}+{13.0}>{-12.0}*{-4.0}*{-11.0}<{4.0}/{-12.0}-{-11.0}-{6.0}+{9.0}EOS,machine_cooldown{-1.0}{8.0}{-6.0}{12.0}job_earliness_penaltyNULL{-11.5}{6.0}EOS{-13.5}{7.0}machine_capacity{-10.0}operation_work_requiredoperation_cooldownmachine_cooldown{6.5}{-12.5}{12.5}{-6.5}{1.0}{4.5}{1.0}{4.5}machine_capacity{3.0}{-9.5}{-12.5}{14.0}>{-15.0},0.0
4,{1.0}<machine_current_breakdown_rate-{10.0}*{-11.0}-job_earliness_penalty+{8.0}/{0.0}<machine_current_breakdown_rate/{-12.0}/pair_number_of_alternative_machines/operation_cooldown/operation_cooldown>{6.0}>{-12.0}-{14.0}/job_remaining_number_of_operationsEOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}job_earliness_penalty{7.0}{1.5}{6.0}{12.5}{4.0}+pair_number_of_alternative_operations>operation_work_required{-6.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}/>operation_work_required{-9.0}{6.5}{3.0}{6.0}{-2.5}{-4.0}pair_number_of_alternative_machinesEOS,0.0625
5,{1.0}<machine_current_breakdown_rate-{10.0}*{-11.0}-job_earliness_penalty+{8.0}/{0.0}<machine_current_breakdown_rate/{-12.0}/pair_number_of_alternative_machines/operation_cooldown/operation_cooldown>{6.0}>{-12.0}-{14.0}/job_remaining_number_of_operationsEOS,machine_cooldown{12.0}{8.0}{-5.0}{12.0}job_earliness_penaltyjob_lateness_penalty{1.5}{6.0}{12.5}{4.0}+{14.0}>operation_work_required{-6.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}>operation_work_required{-9.0}{6.5}{-9.0}{6.0}{-2.5}{10.5}{10.0}EOS,0.03125
4,{1.0}>{5.0}+{-10.0}/{-12.0}/{2.0}+{-5.0}>{11.0}*{1.0}*{-1.0}/{-3.0}<{-11.0}/operation_cooldown/{-12.0}+{-13.0}/{8.0}/{6.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}{12.0}job_earliness_penalty{6.0}{-3.0}{7.5}{-9.0}{-6.0}{14.0}>job_earliness_penalty{5.5}{6.0}NULL{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{10.5}{2.5}{10.0},0.0
5,{1.0}>{5.0}+{-10.0}/{-12.0}/{2.0}+{-5.0}>{11.0}*{1.0}*{-1.0}/{-3.0}<{-11.0}/operation_cooldown/{-12.0}+{-13.0}/{8.0}/{6.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}machine_capacity{12.0}NULL{6.0}{-3.0}{12.5}{-9.0}{-6.0}{14.0}{-6.5}operation_work_required{-6.0}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{4.5}pair_number_of_alternative_operations{13.0}{6.5}{3.0}{-9.5}{-2.5}{10.5}job_delivery_relaxation{10.0},0.0
4,{10.0}+{12.0}-{15.0}+{13.0}<{14.0}/operation_cooldown+{7.0}*{2.0}<{11.0}<job_remaining_work_to_complete>{1.0}/{-6.0}+{-2.0}<{7.0}>{-13.0}/{8.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{12.0}job_earliness_penaltyNULL{1.5}{-7.0}{12.5}job_earliness_penalty{4.5}pair_number_of_alternative_operations{7.0}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}job_relative_deadline{-12.0}{1.0}{11.0}operation_work_required{-14.0}{-13.0}{3.0}{3.5}{12.5}{10.5}{10.0}{10.0},0.0
5,{10.0}+{12.0}-{15.0}+{13.0}<{14.0}/operation_cooldown+{7.0}*{2.0}<{11.0}<job_remaining_work_to_complete>{1.0}/{-6.0}+{-2.0}<{7.0}>{-13.0}/{8.0}EOS,pair_number_of_alternative_machines-operation_work_required{-5.0}{12.0}job_earliness_penaltyNULL>{-7.0}{12.5}job_earliness_penalty{4.5}{14.0}job_earliness_penaltyoperation_work_requiredpair_expected_work_powermachine_cooldownpair_expected_processing_time{-12.5}job_relative_deadline{-12.0}{1.0}{11.0}operation_work_required{-14.0}{-13.0}{4.0}{3.5}job_relative_deadline{10.5}{10.0}{-13.5},0.0
4,{10.0}-{4.0}+{-12.0}*{-14.0}+{7.0}+{-11.0}>{-13.0}*{-4.0}>{-9.0}+{-7.0}*{-13.0}-{2.0}+{-9.0}>{8.0}>{6.0}/{-12.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{-13.5}job_earliness_penalty{1.5}machine_replacement_cooldown{-3.0}{-8.5}{-9.5}{-6.0}{14.0}{12.5}operation_work_required{-6.0}machine_capacitypair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{6.5}pair_number_of_alternative_operationspair_expected_processing_time{-13.0}{3.0}{11.0}{-2.5}{10.5}{10.0}{4.0},0.0
5,{10.0}-{4.0}+{-12.0}*{-14.0}+{7.0}+{-11.0}>{-13.0}*{-4.0}>{-9.0}+{-7.0}*{-13.0}-{2.0}+{-9.0}>{8.0}>{6.0}/{-12.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{12.0}job_earliness_penaltyNULL>{-3.0}<{-9.5}{-6.0}{14.0}{12.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{6.5}pair_number_of_alternative_operations{4.5}{-13.0}{3.0}{11.0}machine_cooldown{10.5}{10.0}{4.0},0.0
4,{10.0}<warehouse_utilization_rate/{12.0}*{13.0}-{10.0}*job_delivery_relaxation+pair_number_of_alternative_machines+{-11.0}-{-5.0}/{11.0}-operation_work_required/pair_expected_processing_time>{7.0}+{-8.0}*job_remaining_work_to_complete<{-9.0}EOS,machine_cooldown{-6.5}{8.0}{-5.0}{12.0}{-4.0}NULL{1.5}{6.0}{12.5}job_relative_deadline{-6.0}pair_number_of_alternative_operations{12.5}{-11.5}{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{2.5}{-12.0}{1.0}{-11.0}operation_work_requiredjob_earliness_penalty{-13.0}{3.0}{-9.5}{-2.5}{-1.0}job_delivery_relaxation{-7.5},0.03125
5,{10.0}<warehouse_utilization_rate/{12.0}*{13.0}-{10.0}*job_delivery_relaxation+pair_number_of_alternative_machines+{-11.0}-{-5.0}/{11.0}-operation_work_required/pair_expected_processing_time>{7.0}+{-8.0}*job_remaining_work_to_complete<{-9.0}EOS,{-14.5}{7.5}operation_work_required{-6.0}{12.0}{10.5}NULL{1.5}{6.0}{12.5}job_relative_deadline{-6.0}pair_number_of_alternative_operations{12.5}{-11.5}{9.0}machine_cooldownjob_relative_deadline{-12.5}{2.5}{-12.0}{1.0}{-11.0}operation_work_requiredjob_earliness_penalty{-13.0}{-2.0}{-9.5}{-8.0}{-1.0}job_delivery_relaxation{-7.5},0.03125
4,{10.0}<{-5.0}+{8.0}+{-8.0}<{-4.0}+{13.0}<job_earliness_penalty-{14.0}+{5.0}-{-10.0}/{5.0}*operation_cooldown/{-7.0}<operation_windup>pair_expected_processing_time<{-2.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{-13.5}job_time_aliveNULL{6.0}{6.0}{12.5}{-13.5}{4.5}job_lateness_penalty>operation_work_requiredpair_expected_work_power{-12.5}pair_expected_processing_timejob_earliness_penalty{12.5}{-12.0}{1.0}job_earliness_penaltyoperation_work_required{-14.0}{6.5}{3.0}{-9.5}{-2.5}{14.0}{10.0}{10.5},0.0
5,{10.0}<{-5.0}+{8.0}+{-8.0}<{-4.0}+{13.0}<job_earliness_penalty-{14.0}+{5.0}-{-10.0}/{5.0}*operation_cooldown/{-7.0}<operation_windup>pair_expected_processing_time<{-2.0}EOS,pair_number_of_alternative_machines<operation_work_requiredNULL{-13.5}job_time_aliveNULLmachine_replacement_cooldown{6.0}EOS{-13.5}{4.5}job_remaining_work_to_complete>operation_work_requiredpair_expected_work_powermachine_cooldownpair_expected_processing_time{-10.5}{12.5}{-12.0}{1.0}{-9.5}operation_work_required{-14.0}{6.5}{-3.0}{-9.5}{-2.5}{14.0}{10.0}{13.5},0.03125
4,{10.0}<{-9.0}/{-3.0}*{1.0}>{-6.0}/{11.0}<operation_cooldown*{-10.0}>machine_current_breakdown_rate>{13.0}+{5.0}-{14.0}*{-1.0}<{-10.0}<{0.0}<job_earliness_penaltyEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.0}{12.0}{-4.0}NULL){6.0}{12.5}machine_capacity{-6.0}{14.0}{12.5}{7.0}{-6.0}{6.0}NULL{-12.5}{12.5}{-12.0}{1.0}{6.5}operation_work_requiredjob_earliness_penalty{-13.0}{3.0}{-9.5}{-2.5}{-4.0}>{-15.0},0.0
5,{10.0}<{-9.0}/{-3.0}*{1.0}>{-6.0}/{11.0}<operation_cooldown*{-10.0}>machine_current_breakdown_rate>{13.0}+{5.0}-{14.0}*{-1.0}<{-10.0}<{0.0}<job_earliness_penaltyEOS,{-14.5}{-6.5}{8.0}{-6.0}{12.0}{-4.0}NULL){6.0}EOSjob_earliness_penalty{7.0}{14.0}{12.5}{7.0}{-13.0}{6.0}job_relative_deadline{-12.5}{2.5}{-12.0}{1.0}{6.5}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}>EOS,0.03125
4,{10.0}>{-10.0}-{-3.0}/{3.0}+operation_work_required/{13.0}>{-14.0}-job_time_alive<{8.0}/{14.0}-{6.0}<{13.0}+{14.0}<{8.0}>{-5.0}-{-5.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}job_earliness_penaltyNULLjob_remaining_work_to_complete{6.0}{7.5}{3.5}+pair_number_of_alternative_operations{-2.0}operation_work_required{-6.0}{-12.5}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}>operation_work_requiredpair_expected_processing_time{7.5}{3.0}{3.5}{-2.5}{-4.0}{2.5}+,0.0
5,{10.0}>{-10.0}-{-3.0}/{3.0}+operation_work_required/{13.0}>{-14.0}-job_time_alive<{8.0}/{14.0}-{6.0}<{13.0}+{14.0}<{8.0}>{-5.0}-{-5.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}job_time_alivejob_earliness_penaltyNULL>{6.0}{-8.5}{14.5}+{15.0}{-2.0}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{13.0}{12.5}{-12.0}{1.0}{-5.0}operation_work_requiredpair_expected_processing_timemachine_capacity{4.0}{3.5}{-2.5}{10.5}job_earliness_penalty{1.0},0.0
4,{10.0}>{-14.0}<{8.0}*pair_expected_work_power-{-8.0}-{3.0}*{-2.0}-{2.0}/{14.0}>{-6.0}*{9.0}+machine_capacity*{13.0}/{13.0}<{15.0}>operation_windupEOS,>{-6.5}{8.0}{-6.0}{12.0}{-4.0}NULL){5.5}{12.5}job_relative_deadline{-6.0}{-3.0}machine_cooldownoperation_work_required{-6.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_timemachine_capacity{3.0}{-9.5}{-2.5}{-4.0}{10.0}{-7.5},0.0
5,{10.0}>{-14.0}<{8.0}*pair_expected_work_power-{-8.0}-{3.0}*{-2.0}-{2.0}/{14.0}>{-6.0}*{9.0}+machine_capacity*{13.0}/{13.0}<{15.0}>operation_windupEOS,>{12.0}{8.0}{-6.0}{12.0}NULLNULL){-7.0}{12.5}{4.0}{-6.0}{-7.0}machine_cooldownoperation_work_required{-13.0}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}machine_capacity{-9.0}{-9.5}{-2.5}{10.5}{10.0}{-7.5},0.03125
4,{11.0}*{0.0}-{14.0}>job_lateness_penalty+machine_replacement_cooldown-{-10.0}>{12.0}/{10.0}<{-13.0}/job_relative_deadline-{-14.0}-{-7.0}+{12.0}<{11.0}*{0.0}+{11.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}job_earliness_penalty{-10.0}{6.0}{-3.0}{-8.5}{-9.0}{-6.0}pair_number_of_alternative_operations>operation_work_required{-14.5}machine_cooldown{6.5}{-12.5}{-1.5}{-12.0}{1.0}{-11.0}<{13.0}{6.5}{3.0}{-9.5}{-2.5}{-1.5}{10.0}{-15.0},0.0
5,{11.0}*{0.0}-{14.0}>job_lateness_penalty+machine_replacement_cooldown-{-10.0}>{12.0}/{10.0}<{-13.0}/job_relative_deadline-{-14.0}-{-7.0}+{12.0}<{11.0}*{0.0}+{11.0}EOS,pair_number_of_alternative_machines{-1.0}{8.0}{-6.0}{12.0}job_earliness_penalty{-10.0}>{-3.0}{-8.5}{4.0}{-6.0}pair_number_of_alternative_operations>operation_work_requiredoperation_cooldownmachine_cooldown{6.5}{-12.5}{-1.5}{-12.0}{1.0}{-9.5}<{13.0}{6.5}{-9.0}{-9.5}{-2.5}{14.0}>EOS,0.03125
4,{11.0}+{-10.0}>{14.0}+{9.0}<machine_replacement_cooldown+{-10.0}-pair_expected_work_power/{-11.0}>machine_cooldown-operation_windup<{-8.0}+machine_cooldown+{0.0}<{-3.0}>{-11.0}-{0.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}NULL{13.5}{6.0}{6.0}{12.5}job_earliness_penalty{-6.0}pair_number_of_alternative_operationsmachine_replacement_cooldownoperation_work_required{-6.0}machine_cooldownpair_expected_processing_time*{12.5}{-12.0}{1.0}{11.0}operation_work_required{-9.0}{-13.0}{3.0}{-9.5}{-2.5}{10.5}{10.0}{10.0},0.03125
5,{11.0}+{-10.0}>{14.0}+{9.0}<machine_replacement_cooldown+{-10.0}-pair_expected_work_power/{-11.0}>machine_cooldown-operation_windup<{-8.0}+machine_cooldown+{0.0}<{-3.0}>{-11.0}-{0.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{12.0}job_time_alivejob_earliness_penalty{-2.0}{6.0}{6.0}{12.5}job_earliness_penalty{-6.0}machine_capacity{5.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time*{-1.5}{-12.0}{1.0}{11.0}operation_work_required{4.5}{-13.0}{3.0}{-9.5}{-2.5}{14.0}{10.0}EOS,0.0625
4,{11.0}<pair_expected_processing_time<{10.0}>{-5.0}-operation_windup+{-14.0}+{-11.0}>{-6.0}-{6.0}*{4.0}-{-3.0}+{-8.0}>{14.0}<{6.0}/{-4.0}+pair_number_of_alternative_operationsEOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{12.0}job_earliness_penalty{-7.5}{1.5}{-3.0}{12.5}{-9.0}{-6.0}{14.0}{5.5}{7.0}{-6.0}machine_cooldownNULL{-12.5}{2.5}{-12.0}{1.0}{6.5}operation_work_required{13.0}+{3.0}pair_expected_processing_time{-2.5}{-4.0}{2.5}EOS,0.03125
